,Category,Message,Contain_HP
2744,1,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603   ",True
2745,0,Ok. How many should i buy.   ,False
2746,0,"Sounds good, keep me posted   ",False
2747,1,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.   ,False
2748,0,Ok. So april. Cant wait   ,False
2749,0,Boy you best get yo ass out here quick   ,False
2750,0,Ay wana meet on sat?Ì_ wkg on sat?   ,False
2751,0,I'm now but have to wait till 2 for the bus to pick me.   ,False
2752,0,Apart from the one i told you about yesterday?   ,False
2753,0,Ok lor... But buy wat?   ,False
2754,0,Somebody should go to andros and steal ice   ,False
2755,0,Don know. I did't msg him recently.   ,False
2756,0,Take us out shopping and Mark will distract Isaiah.=D   ,False
2757,0,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola   ",False
2758,0,There is no sense in my foot and penis.   ,False
2759,0,Okay but i thought you were the expert   ,False
2760,0,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?   ,False
2761,0,S.s:)i thinl role is like sachin.just standing. Others have to hit.   ,False
2762,0,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola   ,False
2763,0,"And very importantly, all we discuss is between u and i only.   ",False
2764,0,K..k:)how about your training process?   ,False
2765,0,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?   ,False
2766,0,In da car park    ,False
2767,0,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...   ,False
2768,0,So i asked how's anthony. Dad. And your bf   ,False
2769,0,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).   ",False
2770,0,Am going to take bath ill place the key in window:-)   ,False
2771,1,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts   ,False
2772,0,"Dear, take care. I am just reaching home.love u a lot.   ",False
2773,0,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323   ,False
2774,0,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...   ,False
2775,0,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.   ,False
2776,0,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;   ,False
2777,0,"Yo, you at jp and hungry like a mofo?   ",False
2778,0,This is all just creepy and crazy to me.   ,False
2779,0,Ok... I din get ur msg...   ,False
2780,0,Pathaya enketa maraikara pa'   ,False
2781,0,Even if he my friend he is a priest call him now   ,False
2782,0,"U so lousy, run already come back then half dead... Hee...   ",False
2783,0,That's y i said it's bad dat all e gals know u... Wat u doing now?   ,False
2784,0,Or remind me in a few hrs.   ,False
2785,0,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.   ",False
2786,0,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks   ,False
2787,0,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?   ,False
2788,0,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.   ,False
2789,1,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412   ,True
2790,0,"Short But Cute : \ Be a good person   but dont try to prove\"" ..... Gud mrng...""  ",False
2791,0,Just haven't decided where yet eh ?   ,False
2792,0,"Wat time liao, where still got.   ",False
2793,0,Yes watching footie but worried we're going to blow it - Phil Neville?   ,False
2794,0,I wait 4 Ì_ inside da car park...   ,False
2795,0,Uncle Abbey! Happy New Year. Abiola   ,False
2796,0,Now am free call me pa.   ,False
2797,0,R u saying i should re order the slippers cos i had to pay for returning it.   ,False
2798,0,Stop knowing me so well!   ,False
2799,0,Good evening! this is roger. How are you?   ,False
2800,0,Small problem in auction:)punj now asking tiwary   ,False
2801,1,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+   ,True
2802,0,He telling not to tell any one. If so treat for me hi hi hi   ,False
2803,1,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+   ,False
2804,0,U coming 2 pick me?   ,False
2805,0,Thats cool. i liked your photos. You are very sexy!   ,False
2806,0,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked   ,False
2807,0,"Haha better late than ever, any way I could swing by?   ",False
2808,0,Ok. But i finish at 6.   ,False
2809,1,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.   ",False
2810,0,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!   ,False
2811,0,So no messages. Had food?   ,False
2812,0,Ok going to sleep. Hope i can meet her.   ,False
2813,0,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!   ,False
2814,0,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks   ,False
2815,0,You're right I have now that I think about it   ,False
2816,0,Wat r u doing now?   ,False
2817,0,Is ur lecture over?   ,False
2818,1,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP   ,False
2819,0,Customer place i will call you   ,False
2820,0,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.   ,False
2821,0,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-)   ,False
2822,0,"Haha I heard that, text me when you're around   ",False
2823,0,I.ll get there tomorrow and send it to you   ,False
2824,0,"\SHIT BABE.. THASA BIT MESSED UP.YEH  SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY  ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...\"""" ",False
2825,0,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night   ,False
2826,0,"\CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDåÕS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.\""""   ",False
2827,0,"Sorry,  in meeting I'll call you later   ",False
2828,0,Yo! Howz u? girls never rang after india. L   ,False
2829,0,Yeah but which is worse for i   ,False
2830,1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX   ,True
2831,0,I tagged MY friends that you seemed to count as YOUR friends.   ,False
2832,1,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx   ,True
2833,0,Long time. You remember me today.   ,False
2834,0,Havent shopping now lor i juz arrive only   ,False
2835,0,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE   ,False
2836,0,Are you up for the challenge? I know i am :)   ,False
2837,0,How much did ur hdd casing cost.   ,False
2838,0,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie   ,False
2839,0,I can't describe how lucky you are that I'm actually awake by noon   ,False
2840,1,This is the 2nd time we have tried to contact u. U have won the å£1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm   ,True
2841,0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD   ",False
2842,0,Cheers for the card ... Is it that time of year already?   ,False
2843,1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k   ",True
2844,0,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL   ",False
2845,0,Ugh hopefully the asus ppl dont randomly do a reformat.   ,False
2846,0,"Haven't seen my facebook, huh? Lol!   ",False
2847,0,"Mah b, I'll pick it up tomorrow   ",False
2848,0,Still otside le..u come 2morrow maga..   ,False
2849,0,Do u still have plumbers tape and a wrench we could borrow?   ,False
2850,1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.   ",False
2851,0,It vl bcum more difficult..   ,False
2852,1,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofå£2000 CASH 18+only. To opt out txt X to 07786200117   ,True
2853,0,Havent still waitin as usual... ÌÏ come back sch oredi?   ,False
2854,0,In meeting da. I will call you   ,False
2855,0,K k :-):-) then watch some films.   ,False
2856,0,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.   ,False
2857,0,There the size of elephant tablets & u shove um up ur ass!!   ,False
2858,0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da   ",False
2859,0,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one Ì_ cut ur hair.    ,False
2860,0,Good morning pookie pie! Lol hope I didn't wake u up   ,False
2861,0,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.   ,False
2862,0,Happy birthday to you....dear.with lots of love.rakhesh NRI   ,False
2863,0,Howz that persons story   ,False
2864,0,X2  &lt;#&gt; . Are you going to get that   ,False
2865,0,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. ItåÕs the least a unique person like u deserve. Sleep tight or morning   ,False
2866,1,UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+å£1.50perWKsub   ,True
2867,0,Is ur paper today in e morn or aft?   ,False
2868,0,I will lick up every drop :) are you ready to use your mouth as well?   ,False
2869,0,And you! Will expect you whenever you text! Hope all goes well tomo    ,False
2870,0,Great. P diddy is my neighbor and comes for toothpaste every morning   ,False
2871,0,"I av a new number,  . Wil u only use this one,ta.   ",False
2872,0,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.   ,False
2873,0,7 lor... Change 2 suntec... Wat time u coming?   ,False
2874,0,No de.am seeing in online shop so that i asked.   ,False
2875,0,Just curious because my cuz asked what I was up to   ,False
2876,0,Nice.nice.how is it working?   ,False
2877,0,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?   ,False
2878,0,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again   ,False
2879,0,She's good. How are you. Where r u working now   ,False
2880,0,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home   ",False
2881,0,At home also.   ,False
2882,0,This phone has the weirdest auto correct.   ,False
2883,0,Oops my phone died and I didn't even know. Yeah I like it better.   ,False
2884,0,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?   ,False
2885,0,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx   ",False
2886,0,We got a divorce. Lol. She.s here   ,False
2887,0,What's ur pin?   ,False
2888,0,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?   ",False
